Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
Usa,2022,Tesla,11675.0,2368.0,17.8,13436.0,BEV,7458.0,YES
Norway,2024,Nissan,20610.0,1553.0,20.83,83056.0,PHEV,29433.0,YES
Germany,2018,Tesla,3464.0,1040.0,6.4,82811.0,BEV,76603.0,YES
Usa,2019,Volkswagen,3601.0,2424.0,2.32,39212.0,PHEV,62495.0,NO
France,2024,Volkswagen,31229.0,1948.0,18.7,48187.0,BEV,73619.0,YES
India,2021,Kia,22256.0,1476.0,4.97,73784.0,PHEV,70260.0,NO
Japan,2015,Nissan,41457.0,4428.0,18.29,134037.0,HEV,11334.0,NO
Usa,2022,Hyundai,42917.0,639.0,14.11,141718.0,HEV,22016.0,YES
Uk,2015,Tesla,4580.0,4790.0,25.95,28884.0,HEV,78702.0,YES
Canada,2024,BMW,3898.0,2333.0,5.84,64634.0,HEV,53996.0,YES
France,2019,Renault,11107.0,3814.0,20.85,87459.0,HEV,21494.0,NO
Canada,2015,Hyundai,21737.0,13.0,26.15,93857.0,HEV,28156.0,YES
Netherlands,2016,BMW,25153.790504451037,3801.0,27.77,75377.24470820969,HEV,11190.0,YES
Usa,2020,Chevrolet,5835.0,1212.0,12.35,49176.0,PHEV,21557.0,YES
China,2021,Hyundai,36056.0,2831.0,15.52,128529.0,HEV,73257.0,YES
China,2015,Hyundai,21075.0,4626.0,9.52,55199.0,PHEV,68229.0,NO
Norway,2022,Chevrolet,3090.0,1352.0,15.46,46132.0,HEV,52209.0,NO
Usa,2018,Volkswagen,3404.0,3205.0,21.12,44109.0,BEV,19764.0,YES
Netherlands,2023,BMW,8708.0,333.0,28.52,23479.0,PHEV,65206.0,YES
Uk,2017,Chevrolet,46112.0,1454.0,20.85,68048.0,HEV,18905.0,NO
India,2018,Renault,8783.0,4957.0,3.7,80081.0,PHEV,6054.0,YES
Japan,2016,Chevrolet,13776.0,4902.0,3.76,31247.0,PHEV,71949.0,YES
Norway,2024,Nissan,7920.0,560.0,9.66,63245.0,HEV,27527.0,NO
Canada,2024,BYD,43750.0,3847.0,13.09,114118.0,HEV,69147.0,YES
Usa,2023,Nissan,8853.0,2002.0,14.33,50849.0,PHEV,77604.0,NO
Japan,2020,Kia,9027.0,3107.0,5.02,27971.0,PHEV,41290.0,NO
Germany,2021,BMW,23604.0,671.0,19.09,96853.0,BEV,62083.0,YES
Canada,2019,Volkswagen,3683.0,1495.0,18.23,23476.0,PHEV,38066.0,NO
Uk,2019,BMW,19418.0,13.0,2.88,69596.0,HEV,71697.0,YES
Germany,2017,Hyundai,14684.0,2957.0,20.35,87458.0,PHEV,14156.0,NO
Uk,2021,Hyundai,2911.0,126.0,25.58,4487.0,PHEV,15641.0,YES
Usa,2022,Tesla,9463.0,209.0,22.27,51602.0,BEV,40651.0,YES
France,2023,Chevrolet,28399.0,4758.0,20.24,81539.0,HEV,55936.0,NO
China,2023,Hyundai,26678.0,1129.0,11.16,35743.0,HEV,63404.0,YES
Norway,2023,BYD,43371.0,2911.0,22.95,113439.0,PHEV,63063.0,YES
Usa,2023,Renault Inc,18122.0,3320.0,6.66,104855.0,BEV,13008.0,NO
Netherlands,2015,Tesla,20666.0,2254.0,28.65,35433.0,BEV,40989.0,YES
France,2024,BYD,41082.0,3420.0,12.74,87371.0,BEV,22565.0,YES
Uk,2017,Nissan,35511.0,2599.0,28.77,94499.0,BEV,76285.0,NO
Uk,2017,Ford,23183.0,4511.0,22.81,108888.0,BEV,2706.0,NO
Canada,2016,BYD,25153.790504451037,1485.0,28.18,75377.24470820969,HEV,75581.0,YES
Norway,2023,Volkswagen,25799.0,1401.0,16.48,67575.0,HEV,16948.0,YES
Germany,2019,Hyundai,25618.0,560.0,10.32,43639.0,HEV,74892.0,NO
Germany,2018,Volkswagen,36073.0,630.0,23.15,73183.0,HEV,22526.0,NO
Netherlands,2016,BMW,27667.0,890.0,17.24,53155.0,HEV,38952.0,YES
Norway,2018,Kia,25153.790504451037,1994.0,6.26,75377.24470820969,BEV,62457.0,NO
Norway,2018,Renault,31895.0,3880.0,17.73,108415.0,BEV,69334.0,YES
India,2019,Ford,8103.0,3522.0,9.55,24810.0,PHEV,19009.0,YES
Usa,2017,Ford,1816.0,1729.0,24.95,4842.0,PHEV,68083.0,YES
India,2015,BYD,15789.0,3788.0,5.2,56068.0,BEV,28279.0,NO
Usa,2021,Tesla,17500.0,4525.0,26.93,40658.0,BEV,49630.0,NO
Usa,2015,Ford,19505.0,4251.0,22.88,105601.0,BEV,41252.0,NO
Japan,2019,Tesla,45676.0,3580.0,15.66,130742.0,HEV,1705.0,YES
Norway,2019,Hyundai,46793.0,3544.0,2.54,92213.0,HEV,21152.0,NO
Japan,2015,Tesla,32355.0,1944.0,6.08,93571.0,HEV,74699.0,NO
Japan,2020,Renault,22105.0,219.0,4.19,85590.0,BEV,52959.0,NO
Netherlands,2018,Volkswagen,25153.790504451037,3535.0,1.09,75377.24470820969,BEV,31545.0,NO
Canada,2015,Volkswagen,35875.0,3946.0,24.63,120592.0,PHEV,10168.0,YES
China,2017,Volkswagen,3073.0,2599.0,11.82,46832.0,HEV,68426.0,NO
Germany,2020,Renault,20451.0,1688.0,4.34,30560.0,HEV,27842.0,YES
Norway,2017,Kia,25153.790504451037,2534.0,18.95,75377.24470820969,BEV,47408.0,NO
Canada,2023,Chevrolet,43371.0,3772.0,4.39,109756.0,HEV,60730.0,NO
Usa,2024,Ford,10542.0,1939.0,10.7,95594.0,BEV,7932.0,NO
China,2016,Hyundai,18409.0,338.0,19.94,49791.0,BEV,55520.0,YES
Germany,2023,Renault,20089.0,1608.0,24.52,28671.0,PHEV,41591.0,YES
Usa,2022,Ford,5107.0,1418.0,28.75,48078.0,HEV,5659.0,YES
China,2019,BYD,4898.0,4054.0,7.64,53043.0,PHEV,48543.0,NO
Canada,2018,BMW,39980.0,2033.0,26.58,54917.0,HEV,20569.0,NO
India,2022,Ford,12843.0,2603.0,6.08,44975.0,HEV,32356.0,YES
Netherlands,2016,Renault,15938.0,1800.0,27.0,36111.0,HEV,11376.0,YES
Norway,2023,Hyundai,25614.0,4794.0,20.13,63377.0,HEV,66841.0,NO
Japan,2020,Renault,22314.0,397.0,18.28,37491.0,PHEV,46970.0,NO
Uk,2024,Tesla,49151.0,1714.0,7.65,73716.0,BEV,63205.0,NO
India,2019,BMW,13876.0,4675.0,28.91,16159.0,BEV,66783.0,NO
Norway,2016,Ford,31346.0,991.0,25.15,50295.0,HEV,34503.0,YES
India,2016,Hyundai,11351.0,458.0,8.08,14186.0,PHEV,71251.0,NO
France,2020,Chevrolet,33881.0,1443.0,7.44,101293.0,HEV,10325.0,YES
France,2022,Chevrolet,29946.0,681.0,1.16,98112.0,PHEV,61662.0,YES
Netherlands,2018,Tesla,33628.0,2402.0,18.93,90831.0,HEV,3090.0,YES
Usa,2021,Chevrolet,25153.790504451037,2554.0,18.82,75377.24470820969,HEV,33007.0,NO
China,2021,BYD,40775.0,503.0,7.87,136921.0,PHEV,18747.0,NO
Norway,2018,Nissan,15509.0,3408.0,14.45,93552.0,BEV,22215.0,NO
Uk,2017,Tesla,37418.0,1481.0,24.64,47616.0,PHEV,38429.0,NO
Japan,2024,BMW,19755.0,523.0,29.8,90903.0,HEV,53909.0,YES
Canada,2016,Renault,25780.0,1683.0,29.66,37063.0,HEV,5953.0,YES
Uk,2021,BYD,21198.0,4673.0,8.51,44214.0,PHEV,14248.0,NO
Netherlands,2018,Ford,22029.0,3256.0,15.72,118682.0,BEV,47733.0,YES
Usa,2023,Renault,36927.0,4936.0,29.05,135561.0,PHEV,29803.0,NO
India,2018,Renault,44827.0,819.0,21.62,108039.0,BEV,22604.0,YES
India,2024,Renault,28060.0,582.0,10.13,107692.0,PHEV,30550.0,NO
China,2018,BYD,35728.0,1751.0,3.28,121261.0,BEV,35337.0,YES
China,2023,Volkswagen,17560.0,1843.0,21.24,60320.0,PHEV,75869.0,YES
Japan,2019,Ford,42570.0,4339.0,24.88,48892.0,PHEV,40875.0,YES
China,2024,BYD,11863.0,4163.0,27.15,57385.0,BEV,71674.0,YES
Germany,2024,Renault,25432.0,4401.0,18.55,83131.0,PHEV,41090.0,YES
France,2018,Kia,43077.0,1633.0,23.14,117564.0,PHEV,14837.0,NO
Japan,2019,BMW,44659.0,4506.0,14.9,136299.0,PHEV,69140.0,YES
China,2022,Renault,19696.0,2831.0,29.22,119101.0,BEV,32280.0,YES
Uk,2023,Volkswagen,27962.0,2738.0,21.01,53936.0,PHEV,37036.0,NO
Netherlands,2024,Ford,19578.0,2092.0,23.54,69104.0,HEV,54467.0,YES
China,2024,BMW,4459.0,1550.0,29.78,36017.0,HEV,60807.0,YES
Usa,2021,Nissan,16190.0,689.0,11.42,110155.0,PHEV,18705.0,YES
Uk,2018,BMW,49210.0,4160.0,1.58,50743.0,BEV,51970.0,YES
Canada,2018,Ford,1735.0,2724.0,7.64,100254.0,BEV,67681.0,YES
India,2015,Tesla,24304.0,1485.0,12.01,35351.0,PHEV,78692.0,YES
Japan,2021,Tesla,30921.0,3389.0,29.06,88769.0,HEV,22799.0,YES
Japan,2017,Volkswagen,21822.0,1614.0,4.85,67061.0,BEV,58895.0,NO
Germany,2021,Tesla,43464.0,1846.0,29.28,50940.0,HEV,76498.0,NO
China,2023,BYD,30075.0,3354.0,26.23,120914.0,HEV,46262.0,NO
Germany,2024,Kia,43240.0,1638.0,20.47,69620.0,BEV,60853.0,NO
Norway,2016,BMW,29380.0,2596.0,18.53,65698.0,PHEV,51107.0,NO
Japan,2018,Renault,42039.0,1947.0,20.92,75613.0,BEV,10857.0,YES
Norway,2020,Renault,24013.0,2140.0,2.92,43897.0,HEV,59986.0,NO
China,2016,Kia,5807.0,4722.0,5.69,101521.0,PHEV,61548.0,YES
France,2018,Hyundai,42114.0,2994.0,17.87,50718.0,PHEV,28290.0,YES
Usa,2018,BMW,41096.0,1631.0,19.14,119077.0,BEV,77574.0,NO
Germany,2015,BYD,46340.0,4872.0,9.98,131945.0,PHEV,15418.0,YES
France,2024,Ford,21959.0,3464.0,12.22,108269.0,HEV,47917.0,YES
China,2016,Tesla,33878.0,4298.0,10.74,113907.0,BEV,14638.0,YES
Germany,2022,Hyundai,6224.0,212.0,12.66,22031.0,BEV,64109.0,NO
Uk,2024,BYD,22549.0,2054.0,12.41,38184.0,BEV,75078.0,YES
Uk,2019,BMW,37550.0,3428.0,8.86,46538.0,PHEV,33070.0,YES
Canada,2019,Nissan,10916.0,4532.0,16.52,110029.0,HEV,56713.0,YES
Canada,2023,Ford,45803.0,4321.0,7.58,118076.0,BEV,66499.0,YES
Netherlands,2018,Chevrolet,21100.0,416.0,12.12,71317.0,BEV,61333.0,NO
India,2017,Volkswagen,29112.0,2613.0,12.95,78715.0,BEV,42999.0,NO
Norway,2015,Renault,1601.0,2109.0,26.16,13925.0,PHEV,16491.0,YES
India,2019,Chevrolet,14193.0,1842.0,21.54,26065.0,BEV,44058.0,YES
Uk,2015,BYD,7637.0,3176.0,5.67,35140.0,PHEV,62794.0,NO
Japan,2018,Renault,48405.0,2897.0,10.01,119284.0,BEV,71164.0,NO
France,2018,Hyundai,48897.0,1368.0,5.03,101172.0,HEV,55034.0,YES
Uk,2019,BYD,3342.0,1674.0,26.03,35458.0,BEV,37716.0,YES
Norway,2022,Renault,25153.790504451037,1404.0,3.63,75377.24470820969,PHEV,50366.0,YES
Germany,2016,Tesla,36340.0,4064.0,23.03,134395.0,HEV,61615.0,NO
Japan,2019,Chevrolet,848.0,3661.0,28.07,45877.0,PHEV,64214.0,NO
Uk,2023,Hyundai,502.0,1127.0,27.26,81391.0,HEV,68053.0,NO
Usa,2017,Chevrolet,43355.0,3589.0,25.68,95886.0,BEV,54416.0,YES
Norway,2019,Hyundai,30867.0,858.0,14.07,93304.0,PHEV,50357.0,YES
Uk,2023,Nissan,26968.0,530.0,19.78,120431.0,PHEV,7258.0,NO
Germany,2015,BMW,35402.0,4848.0,26.6,122867.0,PHEV,1785.0,YES
Japan,2017,Kia,8643.0,4107.0,9.85,86161.0,PHEV,14409.0,NO
Usa,2019,Nissan,25153.790504451037,2167.0,12.32,75377.24470820969,BEV,37327.0,YES
Norway,2018,Volkswagen,47388.0,380.0,15.47,72944.0,BEV,22775.0,YES
Uk,2019,Kia,43785.0,3934.0,18.25,60889.0,BEV,15927.0,NO
China,2017,Kia,5021.0,3136.0,29.74,36774.0,PHEV,52528.0,NO
India,2016,Hyundai Inc,48448.0,463.0,29.4,77525.0,BEV,67684.0,YES
Canada,2020,BMW,37845.0,131.0,19.62,87285.0,PHEV,40398.0,NO
China,2017,Nissan,36990.0,3093.0,22.8,116914.0,PHEV,54965.0,NO
Uk,2015,Tesla,6088.0,1258.0,14.85,67333.0,PHEV,46562.0,NO
Norway,2020,Hyundai,25827.0,174.0,18.71,92061.0,PHEV,19340.0,YES
Uk,2024,Nissan,32255.0,4536.0,8.45,83189.0,BEV,57972.0,NO
France,2018,Volkswagen,26030.0,2002.0,6.5,94216.0,HEV,41653.0,NO
Uk,2016,Hyundai,47532.0,1025.0,13.58,120360.0,BEV,61527.0,YES
Usa,2022,Ford,26051.0,2593.0,22.83,78026.0,PHEV,30036.0,NO
Usa,2015,Volkswagen,4247.0,4074.0,17.02,8350.0,BEV,66609.0,NO
India,2017,Volkswagen,7017.0,3634.0,28.85,13632.0,HEV,77004.0,YES
Canada,2016,Ford,11379.0,2854.0,16.39,16969.0,PHEV,55100.0,YES
Usa,2017,Renault,11410.0,3945.0,15.85,53062.0,BEV,34430.0,NO
Germany,2016,Ford,660.0,2408.0,20.9,64036.0,HEV,23894.0,YES
Germany,2018,BYD,37714.0,2585.0,6.54,41632.0,BEV,26629.0,YES
France,2024,Hyundai,41779.0,4537.0,25.31,58401.0,PHEV,27281.0,YES
Netherlands,2018,Chevrolet,39933.0,4830.0,7.14,101824.0,PHEV,40550.0,YES
Canada,2022,Kia,27696.0,4707.0,7.0,68209.0,PHEV,40028.0,NO
Japan,2015,Kia,15445.0,1195.0,16.01,55322.0,HEV,23825.0,YES
Netherlands,2022,Hyundai,15353.0,2435.0,20.56,32905.0,HEV,34282.0,YES
Uk,2020,Tesla,36703.0,4535.0,3.27,113808.0,HEV,69740.0,YES
Japan,2016,Kia,8265.0,2514.0,19.77,23944.0,BEV,35173.0,YES
France,2016,Kia,45399.0,4184.0,23.45,137330.0,BEV,66749.0,NO
India,2021,Chevrolet,13776.0,903.0,25.49,43257.0,HEV,52938.0,YES
Usa,2016,Tesla,31776.0,2258.0,7.3,120556.0,HEV,31601.0,NO
China,2022,Kia,43352.0,2825.0,19.28,81704.0,PHEV,6021.0,NO
Norway,2016,Tesla,6845.0,2278.0,9.45,91941.0,BEV,6362.0,NO
Usa,2024,BYD,4758.0,964.0,10.43,42814.0,BEV,18261.0,YES
Uk,2018,Chevrolet,38327.0,2186.0,11.88,120765.0,HEV,53680.0,YES
France,2015,Tesla,19292.0,4870.0,16.74,88162.0,BEV,1767.0,YES
France,2016,Tesla,1244.0,2592.0,12.9,34503.0,BEV,22450.0,NO
Uk,2023,BMW,5599.0,13.0,10.01,7010.0,HEV,21729.0,NO
Germany,2019,Tesla,20611.0,1927.0,21.34,95496.0,BEV,18984.0,NO
Netherlands,2019,Nissan,27960.0,3499.0,11.66,115953.0,HEV,52534.0,NO
Netherlands,2019,BYD,14049.0,162.0,12.43,26122.0,PHEV,8282.0,YES
India,2024,BYD,40219.0,3812.0,8.44,116002.0,HEV,11771.0,YES
Japan,2022,Kia,36421.0,10.0,21.89,57059.0,BEV,16233.0,YES
China,2022,Chevrolet,2385.0,4378.0,25.65,38401.0,BEV,69948.0,YES
Canada,2019,Kia,12269.0,2197.0,13.39,21405.0,PHEV,72986.0,NO
Canada,2022,Nissan,43499.0,3947.0,11.66,59351.0,BEV,73603.0,YES
Uk,2019,BMW,31985.0,1507.0,1.61,57257.0,BEV,4763.0,NO
Japan,2019,Tesla,29348.0,2894.0,25.57,71968.0,PHEV,77872.0,NO
Netherlands,2024,Ford,28238.0,4231.0,20.42,63275.0,PHEV,79434.0,YES
Germany,2022,Renault,18178.0,1019.0,28.6,94870.0,HEV,25160.0,NO
Germany,2023,BYD,42513.0,2851.0,6.21,128995.0,HEV,29280.0,YES
France,2015,Renault,43282.0,1281.0,4.77,142518.0,BEV,76287.0,NO
Netherlands,2021,Ford,9428.0,1938.0,24.19,33078.0,PHEV,24212.0,YES
Uk,2020,Ford,25153.790504451037,2200.0,6.57,75377.24470820969,PHEV,43882.0,NO
Germany,2016,Hyundai,23538.0,3762.0,18.41,88846.0,BEV,53854.0,NO
China,2021,Renault,28268.0,3844.0,28.27,34824.0,BEV,19772.0,NO
China,2022,Chevrolet,25153.790504451037,3497.0,29.33,75377.24470820969,PHEV,51852.0,YES
Uk,2023,Renault,15819.0,1243.0,17.73,68269.0,BEV,25713.0,YES
Norway,2023,Ford,48845.0,2808.0,19.65,127493.0,HEV,13374.0,YES
Norway,2024,Chevrolet,31512.0,2149.0,5.63,75705.0,BEV,11042.0,YES
India,2017,BYD,43663.0,2218.0,16.78,135625.0,PHEV,23670.0,NO
Germany,2023,Volkswagen,24820.0,3700.0,22.06,81150.0,PHEV,33991.0,YES
Uk,2022,Nissan,15503.0,3784.0,27.39,40803.0,BEV,72509.0,NO
Usa,2016,BMW,10203.0,2096.0,20.58,100019.0,BEV,41431.0,NO
Japan,2016,Kia,22345.0,2297.0,13.77,82157.0,BEV,12004.0,YES
Norway,2021,BMW,31087.0,632.0,7.38,110208.0,BEV,7876.0,NO
Germany,2024,BMW,48604.0,313.0,4.33,93510.0,PHEV,21378.0,YES
Canada,2015,Kia,27068.0,3505.0,10.84,114292.0,HEV,31796.0,YES
Uk,2018,Volkswagen,21317.0,1879.0,13.96,111679.0,PHEV,5902.0,YES
Uk,2015,Volkswagen,20112.0,581.0,23.32,35079.0,PHEV,41536.0,YES
France,2022,Hyundai,5635.0,107.0,17.31,78614.0,HEV,22925.0,NO
China,2015,Hyundai,30502.0,4037.0,7.4,106165.0,PHEV,50483.0,YES
Germany,2019,Tesla,37478.0,277.0,18.82,76357.0,HEV,69457.0,YES
Norway,2022,Kia,43913.0,3898.0,17.76,52339.0,PHEV,71031.0,YES
Uk,2015,Tesla,49207.0,4164.0,28.74,70952.0,HEV,44082.0,NO
Germany,2021,Kia,11853.0,514.0,12.17,68024.0,BEV,61633.0,NO
China,2019,Chevrolet,6159.0,1163.0,24.62,99698.0,HEV,25982.0,YES
Netherlands,2017,BYD,3978.0,4054.0,26.23,57610.0,HEV,28172.0,YES
China,2018,Ford,8101.0,3527.0,14.83,93396.0,BEV,74386.0,YES
Norway,2020,Renault,7244.0,2749.0,9.62,80916.0,BEV,43285.0,NO
Norway,2024,Hyundai,12300.0,3970.0,26.17,65538.0,BEV,14417.0,NO
China,2020,Hyundai,17852.0,3747.0,6.18,86421.0,PHEV,22645.0,YES
Norway,2017,Chevrolet,25843.0,655.0,20.41,90585.0,HEV,74648.0,NO
India,2024,Hyundai,9771.0,646.0,29.54,34252.0,BEV,67404.0,YES
Uk,2019,BYD,47870.0,4107.0,14.81,137145.0,BEV,65747.0,YES
Uk,2018,Kia,2403.0,2586.0,11.85,89937.0,PHEV,19319.0,YES
Netherlands,2022,Hyundai,33883.0,2460.0,29.09,65986.0,BEV,12510.0,YES
Uk,2017,Ford,41420.0,2783.0,9.14,69797.0,HEV,59336.0,YES
China,2015,Tesla,10276.0,1913.0,27.93,106217.0,BEV,60229.0,NO
Netherlands,2023,Kia,25153.790504451037,153.0,11.44,75377.24470820969,BEV,26698.0,YES
Norway,2021,Volkswagen,17583.0,4219.0,7.31,59605.0,HEV,67543.0,YES
Norway,2022,Chevrolet,27919.0,2282.0,26.84,36122.0,PHEV,60772.0,YES
Uk,2017,Hyundai Inc,30235.0,4519.0,20.16,51939.0,HEV,59521.0,YES
Germany,2019,Kia,47883.0,4726.0,19.9,67803.0,PHEV,38871.0,NO
India,2016,Tesla,43428.0,1205.0,10.97,66866.0,HEV,21009.0,NO
Uk,2022,Volkswagen,41136.0,2829.0,12.04,55832.0,BEV,8564.0,NO
France,2019,Ford,4137.0,1883.0,11.58,98832.0,BEV,72050.0,YES
Usa,2020,Chevrolet,34845.0,4386.0,25.93,106692.0,BEV,42596.0,YES
Japan,2020,Tesla,38815.0,817.0,15.03,41230.0,PHEV,41276.0,NO
Norway,2015,Kia,29836.0,4855.0,8.94,70707.0,PHEV,13221.0,NO
Norway,2016,BMW,21616.0,524.0,15.3,28032.0,HEV,16251.0,NO
Japan,2018,BYD,47040.0,3982.0,18.56,116044.0,HEV,52580.0,YES
Norway,2020,BYD,815.0,3999.0,25.32,26083.0,BEV,52011.0,YES
France,2020,Ford,5257.0,1229.0,21.83,37718.0,PHEV,64496.0,NO
Japan,2015,Ford,26861.0,721.0,1.76,101321.0,PHEV,59852.0,YES
China,2017,BYD,8962.0,1807.0,12.86,29906.0,HEV,68713.0,YES
France,2017,Renault,20598.0,3088.0,8.56,119581.0,HEV,22416.0,YES
Japan,2023,Nissan,3020.0,2395.0,6.22,17356.0,BEV,61112.0,YES
Uk,2021,Tesla,45698.0,2714.0,10.01,111264.0,PHEV,17746.0,NO
Japan,2019,BMW,4858.0,3157.0,29.37,27103.0,BEV,18259.0,NO
Germany,2021,BMW,7629.0,3861.0,11.35,49202.0,HEV,56808.0,YES
France,2023,Ford,42088.0,3029.0,19.38,124252.0,BEV,27300.0,NO
Japan,2022,BMW,46208.0,1138.0,16.17,134152.0,BEV,49408.0,NO
Norway,2019,Kia,20811.0,2851.0,29.9,71971.0,BEV,51787.0,YES
Netherlands,2024,BYD,29452.0,333.0,26.24,37981.0,HEV,49478.0,YES
India,2019,Ford,4212.0,551.0,25.24,11118.0,HEV,30107.0,YES
China,2018,Tesla,18313.0,2875.0,27.88,50992.0,HEV,20612.0,NO
Japan,2021,Volkswagen,31407.0,138.0,5.67,36373.0,PHEV,55433.0,YES
Netherlands,2023,Nissan,21901.0,1260.0,5.27,86435.0,BEV,37555.0,YES
Japan,2019,Ford,42399.0,2288.0,10.65,96323.0,HEV,59954.0,YES
France,2023,Tesla,22577.0,3147.0,18.26,38312.0,BEV,48011.0,YES
Uk,2017,Volkswagen,45685.0,3042.0,20.18,83356.0,BEV,26836.0,YES
France,2017,Hyundai,36591.0,109.0,20.75,83068.0,PHEV,7786.0,NO
Canada,2017,Volkswagen,21359.0,4219.0,12.78,40362.0,BEV,78916.0,YES
Japan,2015,Nissan,16395.0,3046.0,4.02,97254.0,PHEV,62579.0,NO
Uk,2022,BYD,7848.0,585.0,15.14,24596.0,HEV,69879.0,YES
Norway,2022,Chevrolet,42615.0,4689.0,9.8,103599.0,BEV,43495.0,NO
France,2019,Tesla,44193.0,972.0,19.6,71816.0,PHEV,38309.0,YES
Japan,2022,BMW,20744.0,1524.0,7.48,39009.0,PHEV,73445.0,YES
Canada,2015,Ford,21916.0,3649.0,29.72,76625.0,BEV,42060.0,YES
Norway,2017,Hyundai,31911.0,3542.0,12.85,64513.0,HEV,73740.0,YES
Usa,2018,Tesla,19399.0,1749.0,3.83,78251.0,HEV,39554.0,NO
Canada,2022,Tesla,12513.0,4414.0,20.78,60726.0,BEV,37494.0,YES
France,2015,Nissan,1178.0,1293.0,22.47,11276.0,HEV,9459.0,NO
Uk,2015,BMW,39394.0,3113.0,15.42,110836.0,HEV,8898.0,YES
Norway,2015,Kia,47707.0,1126.0,28.71,76073.0,BEV,11836.0,NO
Uk,2024,Hyundai,17942.0,697.0,15.96,59862.0,BEV,13686.0,YES
Usa,2022,BMW,44104.0,2174.0,3.11,72897.0,PHEV,3491.0,YES
Japan,2023,BYD,21706.0,2048.0,3.53,99802.0,BEV,8011.0,YES
Canada,2020,Kia,13182.0,4353.0,7.11,29278.0,BEV,61047.0,NO
Usa,2018,Renault,14606.0,365.0,24.1,31306.0,BEV,57862.0,YES
Netherlands,2020,BYD,25696.0,864.0,21.28,86354.0,BEV,7704.0,NO
Germany,2015,Hyundai,20508.0,1070.0,25.49,109610.0,PHEV,67668.0,NO
Usa,2018,Tesla,48802.0,2848.0,28.4,55642.0,PHEV,54114.0,YES
Uk,2016,Volkswagen,39942.0,4211.0,3.61,85220.0,HEV,34602.0,YES
China,2016,BMW,33154.0,4248.0,23.24,114534.0,BEV,66564.0,YES
Japan,2021,BYD,18744.0,2582.0,7.32,75024.0,PHEV,54404.0,YES
India,2020,BMW,2627.0,1901.0,3.31,13560.0,BEV,16877.0,NO
Germany,2016,BMW,35081.0,4337.0,20.28,51729.0,BEV,58548.0,NO
China,2019,BYD,39517.0,995.0,5.99,62441.0,BEV,35864.0,YES
China,2017,BMW Inc,12993.0,1469.0,7.93,83311.0,PHEV,20884.0,NO
Germany,2018,Chevrolet,9574.0,2783.0,14.18,19198.0,HEV,74425.0,NO
France,2021,Renault,27756.0,2273.0,8.04,50378.0,PHEV,51969.0,NO
Japan,2015,BYD,8070.0,627.0,19.63,15355.0,BEV,34224.0,YES
China,2023,Chevrolet,37142.0,4983.0,13.2,103396.0,BEV,48117.0,YES
Netherlands,2022,Renault,25153.790504451037,1638.0,13.59,75377.24470820969,HEV,56760.0,YES
Norway,2020,Kia,44698.0,4364.0,25.32,99565.0,PHEV,10657.0,NO
Canada,2016,Hyundai,22953.0,1971.0,13.73,52598.0,HEV,63674.0,NO
Usa,2024,Volkswagen,12593.0,552.0,1.19,28625.0,PHEV,41001.0,YES
France,2023,BYD,26504.0,4988.0,14.13,45346.0,BEV,27067.0,NO
Norway,2017,Hyundai,3672.0,2480.0,15.6,45238.0,HEV,8736.0,NO
France,2024,Tesla,48758.0,2525.0,2.09,69106.0,BEV,57057.0,YES
Canada,2019,Tesla,36581.0,2937.0,13.71,62435.0,PHEV,19032.0,YES
France,2019,Kia,29772.0,1168.0,23.09,65881.0,HEV,51670.0,NO
Netherlands,2022,Tesla,35106.0,880.0,13.12,45639.0,BEV,60650.0,NO
Usa,2024,Hyundai,5977.0,1181.0,24.12,18796.0,PHEV,13191.0,YES
China,2023,Renault,31792.0,2874.0,28.34,109661.0,PHEV,14070.0,YES
Norway,2018,Tesla,26356.0,646.0,19.43,76626.0,HEV,41767.0,NO
Japan,2016,Kia,17307.0,3829.0,5.72,19587.0,BEV,64480.0,YES
Norway,2022,Kia,13741.0,1829.0,23.08,81906.0,HEV,9634.0,NO
Norway,2020,Nissan,3514.0,2591.0,7.09,12794.0,BEV,60593.0,YES
Japan,2015,Renault,26055.0,471.0,13.39,71643.0,HEV,8637.0,NO
India,2019,Chevrolet,25455.0,4506.0,11.63,78590.0,BEV,17155.0,YES
China,2016,Chevrolet,3560.0,2960.0,25.78,93898.0,PHEV,7063.0,YES
Norway,2022,BYD,14705.0,3740.0,9.81,23366.0,BEV,37189.0,YES
Canada,2022,Tesla,35258.0,4875.0,1.1,71571.0,PHEV,37988.0,YES
France,2018,Hyundai,12991.0,2825.0,13.02,76020.0,BEV,35354.0,NO
Norway,2024,Nissan,19293.0,3859.0,26.88,115575.0,HEV,18225.0,YES
France,2020,Chevrolet,40196.0,4597.0,8.07,60486.0,BEV,76660.0,YES
Canada,2016,BMW,38324.0,2282.0,14.74,96491.0,HEV,25678.0,NO
Canada,2015,BMW,26441.0,3640.0,12.99,106985.0,HEV,55863.0,YES
Japan,2022,Ford Inc,20454.0,454.0,24.21,84241.0,HEV,2619.0,YES
Japan,2018,BYD,9873.0,3266.0,25.87,36283.0,BEV,66047.0,NO
Norway,2018,Nissan,40599.0,2013.0,13.65,43126.0,HEV,16220.0,YES
Germany,2022,BYD,24202.0,1923.0,3.53,71866.0,PHEV,79621.0,NO
